,Estimate,Fitting_succeeded,lower_ci,nObs,p_value,parameter,roi_name,upper_ci,exp_Estimate,log10_Estimate
6859,-0.164058928495872,True,-0.27410847274239936,250,0.0034794557094996554,"(0.05, 0.2]",Rv0998,-0.05400938424934468,0.8486920082631021,-0.3778277123259932
6860,-0.0019977230845026894,True,-0.0948459940524339,250,0.9663627166671441,"(0.2, 1.0]",Rv0998,0.09085054788342851,0.9980042710361372,-0.004600756263609693
6861,-7.088015188230981,True,-7.322275690570368,250,0.0,const,near_Rv0999,-6.8537546858915945,0.0008350531451680261,-16.32369897849595
6862,0.05327924687109302,True,-0.2665697795414917,250,0.744058629323607,"(0.01, 0.05]",near_Rv0999,0.37312827328367776,1.0547241324139573,0.12270210554412722
6863,-0.09697990102656445,True,-0.529810214321941,250,0.6605533854217999,"(0.05, 0.2]",near_Rv0999,0.33585041226881207,0.9075742472606445,-0.2233447120641779
6864,-0.006933481795387719,True,-0.3866889741183719,250,0.9714541625621532,"(0.2, 1.0]",near_Rv0999,0.37282201052759645,0.9930904993332673,-0.015967808574777916
6865,-7.988642823489924,True,-8.053225826770445,250,0.0,const,incl_Rv0999,-7.924059820209402,0.00033929425321740513,-18.397844422497293
6866,-0.03403026380283659,True,-0.12371527804247823,250,0.45706239973339713,"(0.01, 0.05]",incl_Rv0999,0.055654750436805046,0.9665422529506987,-0.07837169753793266
6867,-0.15692728994822208,True,-0.27949374367033164,250,0.012092645818954908,"(0.05, 0.2]",incl_Rv0999,-0.03436083622611251,0.8547662066534153,-0.3614035487507554
6868,0.02796367661913668,True,-0.07555050515401258,250,0.59647847718389,"(0.2, 1.0]",incl_Rv0999,0.13147785839228593,1.0283583302917199,0.06440034725387177
6869,-8.140605088933306,True,-8.206119456681073,250,0.0,const,Rv1000c,-8.07509072118554,0.0002914607851725598,-18.747813519813402
6870,-0.014437776422975982,True,-0.10614083313675898,250,0.7576427574701528,"(0.01, 0.05]",Rv1000c,0.07726528029080701,0.9856659484853498,-0.03325019910211369
6871,-0.18156605785732768,True,-0.30656151730782133,250,0.004413240725645706,"(0.05, 0.2]",Rv1000c,-0.056570598406834025,0.8339631536648605,-0.41814663124542567
6872,-0.06082692638858955,True,-0.16863768482239228,250,0.26880727911457736,"(0.2, 1.0]",Rv1000c,0.046983832045213184,0.9409860855435627,-0.14008441147292175
6873,-8.113217449841388,True,-8.360149698245893,250,0.0,const,near_arcA (Rv1001),-7.866285201436883,0.0002995535226067811,-18.684739786984714
6874,-0.16409922173747177,True,-0.5240617369541061,250,0.37158641305426976,"(0.01, 0.05]",near_arcA (Rv1001),0.19586329347916254,0.848657812399905,-0.37792050766139745
6875,-0.24373991809164317,True,-0.7376044098002045,250,0.33338766985936674,"(0.05, 0.2]",near_arcA (Rv1001),0.2501245736169181,0.783691431722823,-0.5613330313650542
6876,-0.12283692116468076,True,-0.5399215836742008,250,0.5637805928931112,"(0.2, 1.0]",near_arcA (Rv1001),0.2942477413448394,0.884407879008032,-0.28289342944225976
6877,-8.1439813105765,True,-8.186751227439121,250,0.0,const,arcA (Rv1001),-8.101211393713879,0.0002904784082557876,-18.75558895825768
6878,-0.06931573452492626,True,-0.13018426451961485,250,0.025617368901323576,"(0.01, 0.05]",arcA (Rv1001),-0.008447204530237666,0.9330320431382413,-0.15963413661090517
6879,-0.07775107832821136,True,-0.1565831296063743,250,0.053225325376018796,"(0.05, 0.2]",arcA (Rv1001),0.0010809729499515752,0.9251946988936397,-0.17906073338987077
6880,-0.05750881880509773,True,-0.12770295212578614,250,0.10832576904496445,"(0.2, 1.0]",arcA (Rv1001),0.01268531451559067,0.9441135643961951,-0.13244280970814007
6881,-8.066781005781348,True,-8.338579101699445,250,0.0,const,near_Rv1002c,-7.794982909863251,0.0003137917508976246,-18.577796656314444
6882,0.19565178127258545,True,-0.16900362658794024,250,0.29298459570570123,"(0.01, 0.05]",near_Rv1002c,0.5603071891331112,1.2161033616306798,0.45058605227076426
6883,-0.4088260103139635,True,-0.9832574329905762,250,0.1630408179000642,"(0.05, 0.2]",near_Rv1002c,0.16560541236264925,0.664429826202708,-0.9415263017530578
6884,0.042390555887294346,True,-0.3898805239265932,250,0.8475828980322425,"(0.2, 1.0]",near_Rv1002c,0.4746616357011819,1.0433018668780034,0.09762545020843888
6885,-8.076890105055947,True,-8.1161522530451,250,0.0,const,Rv1002c,-8.037627957066794,0.00031063557884297634,-18.601077911943843
6886,-0.0966468470199264,True,-0.15235788603109138,250,0.0006735574903278101,"(0.01, 0.05]",Rv1002c,-0.04093580800876143,0.9078765688419286,-0.22257768868689048
6887,-0.1652242263289585,True,-0.23975998549430227,250,1.3948300479350897e-05,"(0.05, 0.2]",Rv1002c,-0.09068846716361473,0.8477036053086734,-0.3805113932355914
6888,-0.11193317784217738,True,-0.17721790871340165,250,0.0007782025979368547,"(0.2, 1.0]",Rv1002c,-0.04664844697095309,0.8941040014629204,-0.2577821085705345
6889,-7.877268991496929,True,-8.041745515328376,250,0.0,const,near_Rv1003,-7.712792467665483,0.00037926742626987847,-18.141350487417427
6890,-0.3999959627390056,True,-0.6543852075521845,250,0.0020575056693261295,"(0.01, 0.05]",near_Rv1003,-0.14560671792582675,0.6703227522980778,-0.9211907021879299
6891,-0.47328200381086677,True,-0.8207681825927943,250,0.00759634088058301,"(0.05, 0.2]",near_Rv1003,-0.12579582502893927,0.6229543708981586,-1.0899684547764261
6892,-0.14177118512714243,True,-0.4191546785941444,250,0.31646870138244443,"(0.2, 1.0]",near_Rv1003,0.13561230833985954,0.8678198038478337,-0.326499039347809
6893,-7.962105588046364,True,-8.017608380332174,250,0.0,const,incl_Rv1003,-7.906602795760554,0.0003484187182717581,-18.336729169270775
6894,-0.05110296415148761,True,-0.12899838889910073,250,0.19850376355268484,"(0.01, 0.05]",incl_Rv1003,0.02679246059612552,0.9501808309325109,-0.11769012644087595
6895,-0.1446749102694631,True,-0.249022417414057,250,0.0065789989836012525,"(0.05, 0.2]",incl_Rv1003,-0.040327403124869224,0.8653035486890901,-0.33318631835057355
6896,-0.08897761603170323,True,-0.17906222620625584,250,0.05288249811661721,"(0.2, 1.0]",incl_Rv1003,0.0011069941428493713,0.9148660516779571,-0.20491544972101253
6897,-7.888555837000756,True,-7.950075643282261,250,0.0,const,Rv1004c,-7.827036030719251,0.0003750107607768047,-18.16734409261274
6898,-0.0023294553039215366,True,-0.08763432308027766,250,0.9573163631420215,"(0.01, 0.05]",Rv1004c,0.08297541247243459,0.9976732557715666,-0.005364735564931299
6899,0.019677607045701862,True,-0.08851304185406816,250,0.7214839053986298,"(0.05, 0.2]",Rv1004c,0.12786825594547188,1.0198724873155125,0.045317529026251385
6900,-0.014945671702777608,True,-0.11181919901790624,250,0.7623595582562678,"(0.2, 1.0]",Rv1004c,0.08192785561235102,0.9851654605111515,-0.03441988193149683
6901,-8.19435534954977,True,-8.387476339318571,250,0.0,const,near_Rv1005c,-8.00123435978097,0.0002762082771307596,-18.87160037001312
6902,-0.02848197679235297,True,-0.299657001280617,250,0.8369015442768599,"(0.01, 0.05]",near_Rv1005c,0.24269304769591105,0.971919811100852,-0.06559399255278889
6903,-0.41473310657072227,True,-0.8113958157026856,250,0.04043745450983442,"(0.05, 0.2]",near_Rv1005c,-0.018070397438758934,0.6605165447077962,-0.9551303444323733
6904,-0.2450924932416127,True,-0.5724156095918853,250,0.1422186756454761,"(0.2, 1.0]",near_Rv1005c,0.08223062310865997,0.7826321467098165,-0.564448011935434
6905,-8.058507964018045,True,-8.102312192986943,250,0.0,const,Rv1005c,-8.014703735049146,0.0003163985312912928,-18.558743841133555
6906,-0.012295725263634896,True,-0.07382877263391888,250,0.6953197127380115,"(0.01, 0.05]",Rv1005c,0.04923732210664908,0.9877795582950266,-0.028317055282151164
6907,-0.0558871478407893,True,-0.1355712653927016,250,0.1692437755405899,"(0.05, 0.2]",Rv1005c,0.023796969711122995,0.945645848044735,-0.12870810147733774
6908,-0.05638149207969728,True,-0.12689698103094527,250,0.1170884320819721,"(0.2, 1.0]",Rv1005c,0.014133996871550689,0.9451784889953512,-0.12984657625954282
6909,-8.220063455403707,True,-8.355313819731755,250,0.0,const,near_Rv1006,-8.08481309107566,0.00026919798229702794,-18.930806137794736
6910,-0.2248168229408983,True,-0.4267012763192427,250,0.029065327934592104,"(0.01, 0.05]",near_Rv1006,-0.022932369562553928,0.7986625020094331,-0.5177531432328888
6911,0.0011548652752781993,True,-0.2448258132999226,250,0.992658034297726,"(0.05, 0.2]",near_Rv1006,0.24713554385047898,1.0011555323889643,0.002659654728965693
6912,-0.10980769762381509,True,-0.33409505321329874,250,0.33727231405100055,"(0.2, 1.0]",near_Rv1006,0.11447965796566856,0.8960064228945396,-0.25288712762764615
6913,-8.151530216950803,True,-8.191969790470814,250,0.0,const,Rv1006,-8.111090643430792,0.0002882938697603915,-18.7729740896377
6914,-0.07270011768156935,True,-0.12990249327259382,250,0.012739355473098513,"(0.01, 0.05]",Rv1006,-0.015497742090544886,0.9298796426813192,-0.16742837102065422
6915,-0.1677636077356896,True,-0.2455506752690121,250,2.367641794255683e-05,"(0.05, 0.2]",Rv1006,-0.08997654020236713,0.8455536934133814,-0.3863595886152931
6916,-0.10622955373359227,True,-0.1734878160150734,250,0.001964011200219122,"(0.2, 1.0]",Rv1006,-0.03897129145211116,0.8992182054856136,-0.24464666224846301
6917,-7.99294454731763,True,-8.344964298758974,250,0.0,const,near_metS (Rv1007c),-7.640924795876286,0.0003378378378379987,-18.4077512924725
6918,-0.12614602142882428,True,-0.6324877407608716,250,0.6253443587930095,"(0.01, 0.05]",near_metS (Rv1007c),0.38019569790322305,0.881486121522368,-0.2905142873505823
6919,-0.0427079488780149,True,-0.6903303035038546,250,0.8971587923539177,"(0.05, 0.2]",near_metS (Rv1007c),0.6049144057478248,0.9581911900192183,-0.09835640626606831
6920,0.07651992222670062,True,-0.48561068263294344,250,0.7896233648034239,"(0.2, 1.0]",near_metS (Rv1007c),0.6386505270863447,1.0795236966387511,0.17622538088809153
6921,-8.137011677803864,True,-8.177659436277443,250,0.0,const,metS (Rv1007c),-8.096363919330285,0.0002925100076165827,-18.7395378939823
6922,-0.0857820414562693,True,-0.14332869793302414,250,0.003482112622987104,"(0.01, 0.05]",metS (Rv1007c),-0.028235384979514472,0.9177942505196892,-0.1975560414737882
6923,-0.1639442707672119,True,-0.24253769179675005,250,4.342747911590119e-05,"(0.05, 0.2]",metS (Rv1007c),-0.08535084973767376,0.8487893229399348,-0.37756365557688903
6924,-0.0987017816001291,True,-0.16629664347184647,250,0.004210664713264569,"(0.2, 1.0]",metS (Rv1007c),-0.031106919728411744,0.9060128574443919,-0.2273102030250973
6925,-8.175998990515225,True,-8.3393293225552,250,0.0,const,near_tatD (Rv1008),-8.012668658475251,0.00028132527648999975,-18.829325675156564
6926,-0.07788037009180306,True,-0.3076828293729372,250,0.5065402388265337,"(0.01, 0.05]",near_tatD (Rv1008),0.1519220891893311,0.9250750865719647,-0.17935849232142242
6927,-0.41686241703482985,True,-0.7574693004180016,250,0.016450540488299054,"(0.05, 0.2]",near_tatD (Rv1008),-0.07625553365165805,0.6591115962340092,-0.9600341464312131
6928,-0.13493774437977113,True,-0.40609057241644547,250,0.32937898062031457,"(0.2, 1.0]",near_tatD (Rv1008),0.1362150836569032,0.8737703071072132,-0.3107616253066129
6929,-8.22279421822272,True,-8.27977858024548,250,0.0,const,tatD (Rv1008),-8.16580985619996,0.00026846386925650996,-18.937095084566923
6930,0.024788972525986417,True,-0.05405192447303431,250,0.5377312859099057,"(0.01, 0.05]",tatD (Rv1008),0.10362986952500713,1.0250987736928423,0.05708900372734672
6931,-0.1269490905975173,True,-0.23439258147867456,250,0.020570203378593634,"(0.05, 0.2]",tatD (Rv1008),-0.01950559971636004,0.8807785113635229,-0.29236375564608236
6932,-0.02977448879196487,True,-0.12140759275617273,250,0.5242198280588206,"(0.2, 1.0]",tatD (Rv1008),0.06185861517224299,0.9706644045711178,-0.0685706476878951
6933,-8.220555519308697,True,-8.31518341814464,250,0.0,const,near_rpfB (Rv1009),-8.125927620472753,0.0002690655522713335,-18.931939360967927
6934,-0.19155225088264108,True,-0.33196172457913575,250,0.007498336908753046,"(0.01, 0.05]",near_rpfB (Rv1009),-0.05114277718614643,0.8256764816544085,-0.4411448337827224
6935,-0.008423543245128812,True,-0.17985201716281105,250,0.9232763841464344,"(0.05, 0.2]",near_rpfB (Rv1009),0.16300493067255342,0.9916118353877655,-0.01939942009353165
6936,-0.019126592380710128,True,-0.17226215987762727,250,0.8066120762113063,"(0.2, 1.0]",near_rpfB (Rv1009),0.13400897511620702,0.9810551602731135,-0.04404854225277542
6937,-8.170549515674614,True,-8.223100937812225,250,0.0,const,rpfB (Rv1009),-8.117998093537002,0.00028286253633137145,-18.816775534598634
6938,0.06457547082356242,True,-0.007338371206238065,250,0.07841432559391656,"(0.01, 0.05]",rpfB (Rv1009),0.1364893128533629,1.0667060803932154,0.14871730930666424
6939,-0.029098016550208234,True,-0.12444081416179266,250,0.5497274638693783,"(0.05, 0.2]",rpfB (Rv1009),0.0662447810613762,0.9713212542421075,-0.06701273211512956
6940,-0.011773625254102416,True,-0.09631283885491004,250,0.7848834388482315,"(0.2, 1.0]",rpfB (Rv1009),0.07276558834670521,0.9882954126638959,-0.027114658960197862
6941,,False,,0,,const,near_ksgA (Rv1010),,,
6942,-8.025844426614604,True,-8.076282628431379,250,0.0,const,ksgA (Rv1010),-7.975406224797831,0.000326903863202643,-18.483519714493433
6943,-0.08556726241658649,True,-0.15702839192490714,250,0.018932732301795225,"(0.01, 0.05]",ksgA (Rv1010),-0.014106132908265831,0.9179913946578987,-0.19706140534539868
6944,-0.16629092666856266,True,-0.2623367889902768,250,0.0006902498982030744,"(0.05, 0.2]",ksgA (Rv1010),-0.07024506434684853,0.8467998416931803,-0.38296800411769977
6945,-0.11471567079662809,True,-0.1983535593741092,250,0.00718300949540062,"(0.2, 1.0]",ksgA (Rv1010),-0.031077782219146977,0.8916196213662555,-0.2641901898446345
6946,-8.032044338977268,True,-8.220641960780632,250,0.0,const,near_ispE (Rv1011),-7.843446717173904,0.0003248833578499927,-18.49779811266465
6947,-0.4188865353073113,True,-0.7134854385297369,250,0.005322334877904394,"(0.01, 0.05]",near_ispE (Rv1011),-0.12428763208488569,0.6577788257060929,-0.9646956908127379
6948,-0.286657262482382,True,-0.6638525067539318,250,0.13635185096933555,"(0.05, 0.2]",near_ispE (Rv1011),0.09053798178916778,0.7507690014499226,-0.6601716754969257
6949,-0.12079921302468677,True,-0.43986207744057065,250,0.45805417800693915,"(0.2, 1.0]",near_ispE (Rv1011),0.19826365139119712,0.8862118815332535,-0.27820058759585364
6950,-8.054052388688124,True,-8.108537888066005,250,0.0,const,ispE (Rv1011),-7.999566889310243,0.00031781141404711683,-18.54848265114875
6951,-0.08175878264184594,True,-0.15893265620836666,250,0.037856446397928734,"(0.01, 0.05]",ispE (Rv1011),-0.00458490907532523,0.9214942122890014,-0.18829047642417118
6952,-0.09375535756266654,True,-0.19443091259400896,250,0.06796470899258433,"(0.05, 0.2]",ispE (Rv1011),0.006920197468675907,0.9105054832767819,-0.21591858846682102
6953,-0.04582328879295827,True,-0.13445748529439552,250,0.3109224668776561,"(0.2, 1.0]",ispE (Rv1011),0.04281090770847898,0.9552107437209836,-0.1055310340901829
6954,-8.277010559112748,True,-8.726657134903075,250,4.903286665581844e-285,const,near_Rv1012,-7.827363983322422,0.0002542962685368609,-19.06195531763666
6955,0.3257279261946909,True,-0.2568328011133039,250,0.2731325290416283,"(0.01, 0.05]",near_Rv1012,0.9082886535026857,1.385038484913893,0.7501514140263731
6956,-0.33618953903419757,True,-1.2540267685592204,250,0.47281623273716145,"(0.05, 0.2]",near_Rv1012,0.5816476904908253,0.7144876696783885,-0.774244508395757
6957,0.36016017917188586,True,-0.2941717007195433,250,0.28067161527322015,"(0.2, 1.0]",near_Rv1012,1.014492059063315,1.4335590224677155,0.8294488926328532
6958,-8.095663110158739,True,-8.190623626193863,250,0.0,const,Rv1012,-8.000702594123615,0.00030485841258952784,-18.644312142695576
6959,-0.014966127880631787,True,-0.14710338170195714,250,0.8243221236198696,"(0.01, 0.05]",Rv1012,0.11717112594069357,0.9851453079973979,-0.034466992509095004
6960,-0.1348206350658117,True,-0.3122527139044967,250,0.1364172974196391,"(0.05, 0.2]",Rv1012,0.04261144377287329,0.8738726397403719,-0.3104919225565644
6961,-0.062002965325910875,True,-0.2175700159319524,250,0.43470529017346526,"(0.2, 1.0]",Rv1012,0.09356408528013066,0.9398800997361438,-0.14279282914557273
6962,-8.194964109000704,True,-8.299579221667154,250,0.0,const,near_pks16 (Rv1013),-8.090348996334255,0.00027604018390099233,-18.87300234302862
6963,-0.10659235885887751,True,-0.25629656911594023,250,0.16285513293784626,"(0.01, 0.05]",near_pks16 (Rv1013),0.0431118513981852,0.8988920236857059,-0.2454822024519949
6964,-0.293131868540802,True,-0.5016961050706077,250,0.005874941433577444,"(0.05, 0.2]",near_pks16 (Rv1013),-0.08456763201099621,0.7459237703322426,-0.6750826932494669
6965,-0.19487511643840244,True,-0.3739034060562341,250,0.03288768942291684,"(0.2, 1.0]",near_pks16 (Rv1013),-0.01584682682057076,0.8229374229954146,-0.44879739315764083
6966,-8.08177537492427,True,-8.119529872251038,250,0.0,const,pks16 (Rv1013),-8.044020877597502,0.0003091217409736425,-18.612328688450592
6967,-0.08094085130918434,True,-0.13446364682395823,250,0.0030367589164473135,"(0.01, 0.05]",pks16 (Rv1013),-0.027418055794410458,0.9222482396073458,-0.18640678056505153
6968,-0.12254993553480999,True,-0.1931120907925278,250,0.0006640715491930984,"(0.05, 0.2]",pks16 (Rv1013),-0.051987780277092166,0.8846617277839849,-0.2822325015366674
6969,-0.04494081963577512,True,-0.10672547787992492,250,0.1539736499892171,"(0.2, 1.0]",pks16 (Rv1013),0.016843838608374677,0.9560540597864083,-0.1034987076211901
6970,-8.011759670764622,True,-8.20775606819703,250,0.0,const,near_pth (Rv1014c),-7.815763273332214,0.00033154080272659186,-18.451082521770925
6971,-0.28116128383100963,True,-0.5731572538980172,250,0.059128275493017975,"(0.01, 0.05]",near_pth (Rv1014c),0.010834686235997926,0.7549065714372906,-0.6475144366628152
6972,0.002113794701115503,True,-0.3445095657101538,250,0.9904636366777824,"(0.05, 0.2]",near_pth (Rv1014c),0.3487371551123848,1.0021160303400845,0.004868069196669003
6973,-0.12177236548454895,True,-0.45478128858227695,250,0.4735556018264486,"(0.2, 1.0]",near_pth (Rv1014c),0.21123655761317905,0.8853498817574094,-0.28044175771091623
6974,-8.045221970659908,True,-8.114560504946263,250,0.0,const,incl_pth (Rv1014c),-7.975883436373552,0.000320630249116466,-18.528146198429766
6975,-0.1067716944981767,True,-0.20507881408854003,250,0.03327714329953139,"(0.01, 0.05]",incl_pth (Rv1014c),-0.008464574907813355,0.8987308347638684,-0.24589521242930093
6976,-0.1352634448456497,True,-0.26749768898046344,250,0.04497774620065076,"(0.05, 0.2]",incl_pth (Rv1014c),-0.0030292007108359553,0.8734857660512101,-0.31151171347953127
6977,-0.2154261260510661,True,-0.3367047181884377,250,0.0004986747322060668,"(0.2, 1.0]",incl_pth (Rv1014c),-0.09414753391369446,0.8061978250752758,-0.4961263682956052
6978,-8.043676849901962,True,-8.101675118201833,250,0.0,const,rplY (Rv1015c),-7.985678581602092,0.0003211260445032347,-18.52458778532422
6979,-0.0687666842164117,True,-0.15071701773009666,250,0.10004047759563703,"(0.01, 0.05]",rplY (Rv1015c),0.01318364929727324,0.9335444653292886,-0.15836967375039615
6980,-0.16247526238508533,True,-0.275014796521589,250,0.004660131877110615,"(0.05, 0.2]",rplY (Rv1015c),-0.049935728248581696,0.8500371178561951,-0.3741805292728515
6981,-0.06760767710562443,True,-0.1642895216429458,250,0.17051105168243175,"(0.2, 1.0]",rplY (Rv1015c),0.02907416743169694,0.9346270772591146,-0.15570048037425305
6982,-8.138118399705887,True,-8.236859958757751,250,0.0,const,near_lpqT (Rv1016c),-8.039376840654022,0.00029218645945653456,-18.742086674522657
6983,-0.11882532651471348,True,-0.2599369311281803,250,0.09885714160171719,"(0.01, 0.05]",near_lpqT (Rv1016c),0.022286278098753304,0.8879628907894372,-0.2736547269633851
6984,-0.2937913411816782,True,-0.49378534792519313,250,0.003986999281096953,"(0.05, 0.2]",near_lpqT (Rv1016c),-0.0937973344381633,0.7454320161805559,-0.6766014587414049
6985,-0.10126795721451609,True,-0.2667105944669528,250,0.2302558330887735,"(0.2, 1.0]",near_lpqT (Rv1016c),0.06417468003792057,0.9036908499570435,-0.23322010546503055
6986,-8.148268518486969,True,-8.207310003132964,250,0.0,const,lpqT (Rv1016c),-8.089227033840974,0.0002892357326338512,-18.76546239807549
6987,-0.15832845272549972,True,-0.24399591364219952,250,0.00029193166196589594,"(0.01, 0.05]",lpqT (Rv1016c),-0.07266099180879992,0.8535693787325512,-0.3646304266268259
6988,-0.16465033972822424,True,-0.2792705724011381,250,0.004870738640377869,"(0.05, 0.2]",lpqT (Rv1016c),-0.050030107055310344,0.8481902306696856,-0.3791897323941004
6989,-0.0904025299866063,True,-0.19000423540209432,250,0.07524919590254239,"(0.2, 1.0]",lpqT (Rv1016c),0.009199175428881726,0.9135633745958414,-0.2081970265591543
6990,-8.578689589987608,True,-8.936528405124983,250,0.0,const,near_prsA (Rv1017c),-8.220850774850232,0.00018807126647190953,-19.75672212574146
6991,0.4982021454927818,True,0.04884395723471152,250,0.029779828362576304,"(0.01, 0.05]",near_prsA (Rv1017c),0.947560333750852,1.6457597727014153,1.1473595410698765
6992,0.342310878940096,True,-0.23234602016478473,250,0.2430049513076037,"(0.05, 0.2]",near_prsA (Rv1017c),0.9169677780449768,1.4081980085773533,0.7883419541990411
6993,0.006072203669569565,True,-0.5782761383078265,250,0.9837507753680512,"(0.2, 1.0]",near_prsA (Rv1017c),0.5904205456469656,1.0060906768703564,0.013984285051018707
6994,-8.120767982371609,True,-8.171441639329192,250,0.0,const,prsA (Rv1017c),-8.070094325414026,0.00029730025139360105,-18.702128663401815
6995,-0.10673806157064993,True,-0.17915900984190708,250,0.003868317716321891,"(0.01, 0.05]",prsA (Rv1017c),-0.03431711329939277,0.8987610622212162,-0.24581775579720677
6996,-0.18607425056594057,True,-0.2845365595992978,250,0.00021227355653975478,"(0.05, 0.2]",prsA (Rv1017c),-0.08761194153258337,0.8302119489862732,-0.4285289990533611
6997,-0.049881767826151835,True,-0.13317689883366507,250,0.24050090835969928,"(0.2, 1.0]",prsA (Rv1017c),0.033413363181361413,0.9513418970722084,-0.11487771130362767
6998,-8.29245670538825,True,-8.471376119726566,250,0.0,const,near_glmU (Rv1018c),-8.113537291049935,0.0002503985510270524,-19.09752779250914
6999,0.06967572566868321,True,-0.1753793747265459,250,0.5773428103068681,"(0.01, 0.05]",near_glmU (Rv1018c),0.31473082606391234,1.0721604507639917,0.16046319621497743
7000,-0.13701212765479182,True,-0.47961672200670274,250,0.4331483017737532,"(0.05, 0.2]",near_glmU (Rv1018c),0.20559246669711911,0.8719596512423426,-0.31553892998898553
7001,-0.01881530245032581,True,-0.31098948260249676,250,0.8995602452395113,"(0.2, 1.0]",near_glmU (Rv1018c),0.27335887770184514,0.98136060040341,-0.04333164154310034
7002,-8.04774443719639,True,-8.087635851920071,250,0.0,const,incl_glmU (Rv1018c),-8.00785302247271,0.0003198224892444125,-18.533955438863288
7003,-0.06813796638810626,True,-0.12457049334282726,250,0.017956843251057345,"(0.01, 0.05]",incl_glmU (Rv1018c),-0.01170543943338527,0.93413158592541,-0.15692173659180872
7004,-0.1873607189495253,True,-0.2637239591825337,250,1.5179217388443726e-06,"(0.05, 0.2]",incl_glmU (Rv1018c),-0.11099747871651687,0.8291445942684834,-0.4314917357407568
7005,-0.14850917597321045,True,-0.21629421022830742,250,1.7543932101261492e-05,"(0.2, 1.0]",incl_glmU (Rv1018c),-0.0807241417181135,0.8619920975178149,-0.34201663226630363
7006,-8.459348036633386,True,-8.653413388845784,250,0.0,const,glnT (Rvnt16),-8.265282684420988,0.00021191018332308403,-19.48187852836669
7007,-0.13864829338642062,True,-0.4188766718756457,250,0.33218145549480416,"(0.01, 0.05]",glnT (Rvnt16),0.14158008510280443,0.8705341472400271,-0.31930701966892666
7008,0.1832738053196153,True,-0.14657386651608717,250,0.276145940271999,"(0.05, 0.2]",glnT (Rvnt16),0.5131214771553178,1.2011432424698822,0.422079573651074
7009,-0.1672308916902978,True,-0.4970785643785249,250,0.3203735307616835,"(0.2, 1.0]",glnT (Rvnt16),0.16261678099792926,0.8460042534327236,-0.38513274356275584
7010,-8.257845794548812,True,-8.381067674513814,250,0.0,const,near_Rv1019,-8.13462391458381,0.0002592167964287486,-19.017818864845914
7011,0.009150183441704336,True,-0.16328708655363658,250,0.9171667993602559,"(0.01, 0.05]",near_Rv1019,0.18158745343704527,1.009192174347324,0.021072872466245084
7012,-0.02976258435216849,True,-0.2557827516075919,250,0.7963372836206757,"(0.05, 0.2]",near_Rv1019,0.1962575829032549,0.970675959855864,-0.06854323176304403
7013,-0.024231803544403907,True,-0.2257851620934113,250,0.8137142310222374,"(0.2, 1.0]",near_Rv1019,0.17732155500460348,0.9760594294973329,-0.0558058435627622
7014,-8.147337760798088,True,-8.210431230521563,250,0.0,const,Rv1019,-8.084244291074613,0.0002895050663386637,-18.763318863117995
7015,-0.09549588100818118,True,-0.18565811692119272,250,0.03790248056250441,"(0.01, 0.05]",Rv1019,-0.005333645095169662,0.9089221054886772,-0.21992701396184125
7016,-0.13100259361157213,True,-0.25156064248798693,250,0.03319098370456195,"(0.05, 0.2]",Rv1019,-0.01044454473515731,0.8772154992318231,-0.3016989730874506
7017,-0.15455038472432414,True,-0.2621962555784471,250,0.0048932470322793275,"(0.2, 1.0]",Rv1019,-0.04690451387020117,0.8568003214065382,-0.3559295360201185
7018,-8.210011367145182,True,-8.41776713376467,250,0.0,const,near_mfd (Rv1020),-8.002255600525693,0.0002719176303447859,-18.90765617853535
7019,0.0014565512312524037,True,-0.28767813488336486,250,0.9921221688912553,"(0.01, 0.05]",near_mfd (Rv1020),0.2905912373458696,1.001457612517207,0.0033544374855742857
7020,-0.2983011280512934,True,-0.7173793491451524,250,0.1629832103254466,"(0.05, 0.2]",near_mfd (Rv1020),0.12077709304256568,0.7420778456437245,-0.6869874979021287
7021,-0.2742108739343565,True,-0.6411247102397145,250,0.14298438076579956,"(0.2, 1.0]",near_mfd (Rv1020),0.09270296237100151,0.7601717579487196,-0.631507642670823
7022,-8.053259296009585,True,-8.080977371998248,250,0.0,const,incl_mfd (Rv1020),-8.025541220020923,0.0003180635679302358,-18.546656158710075
7023,-0.043190953299542686,True,-0.08214485094715651,250,0.029768932491112204,"(0.01, 0.05]",incl_mfd (Rv1020),-0.0042370556519288685,0.9577284911895557,-0.09946876544884681
7024,-0.14797121622750062,True,-0.20045519578337484,250,3.2790643149502e-08,"(0.05, 0.2]",incl_mfd (Rv1020),-0.09548723667162641,0.8624559393203223,-0.34077771097193393
7025,-0.10102973003069748,True,-0.14683340120222352,250,1.53840053276601e-05,"(0.2, 1.0]",incl_mfd (Rv1020),-0.05522605885917145,0.9039061593285257,-0.2326714682606963
7026,-8.109757021386788,True,-8.160929095638025,250,0.0,const,Rv1021,-8.05858494713555,0.0003005919017222262,-18.67677042025377
7027,-0.03438904835733325,True,-0.10620512622280251,250,0.34797387609318264,"(0.01, 0.05]",Rv1021,0.037427029508136006,0.9661955347213637,-0.07919797836693848
7028,-0.06478767247855893,True,-0.16110081516918665,250,0.18736193908592702,"(0.05, 0.2]",Rv1021,0.03152547021206878,0.9372664497137156,-0.14920600971812123
